index,suite,case,relative_input,source,algorithm,status,failure_kind,reason,wall_seconds,worker_seconds,exit_code,solver_status,placement_optimal,ilp_runtime_seconds,drc_passed,violation_count,control_required,control_passed,is_placed_and_routed,total_channel_manhattan_length,physical_area,padded_area,output_json,metrics_json,log,artifact_dir
373,mint,mint__Mars__Cell_Lysis__Cell_Lysis_fromMINT,Mars/Cell_Lysis/Cell_Lysis_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Mars/Cell_Lysis/Cell_Lysis_fromMINT.json,tree,success,,,1.069,0.821943,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Cell_Lysis__Cell_Lysis_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Mars__Cell_Lysis__Cell_Lysis_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Cell_Lysis__Cell_Lysis_fromMINT
374,mint,mint__Mars__Dna_Digest__Dna_Digest_fromMINT,Mars/Dna_Digest/Dna_Digest_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Mars/Dna_Digest/Dna_Digest_fromMINT.json,tree,success,,,2.474,2.223825,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Dna_Digest__Dna_Digest_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Mars__Dna_Digest__Dna_Digest_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Dna_Digest__Dna_Digest_fromMINT
375,mint,mint__Mars__Fluorescence__Fluorescence_fromMINT,Mars/Fluorescence/Fluorescence_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Mars/Fluorescence/Fluorescence_fromMINT.json,tree,success,,,1.67,1.411268,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Fluorescence__Fluorescence_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Mars__Fluorescence__Fluorescence_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Fluorescence__Fluorescence_fromMINT
376,mint,mint__Mars__Ligation__Ligation_fromMINT,Mars/Ligation/Ligation_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Mars/Ligation/Ligation_fromMINT.json,tree,fail,,"ValueError: Invalid layer-1 topology: sink endpoint component 'valve_0', port '1' is driven by multiple source components; connection ids=['Ctrlchannel_0', 'Ctrlchannel_1']; source ids=['Cport_0', 'Cport_1']",0.567,0.364951,1,,,,,,,,,,,,,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Mars__Ligation__Ligation_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Ligation__Ligation_fromMINT
377,mint,mint__Mars__Pcr__Pcr_fromMINT,Mars/Pcr/Pcr_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Mars/Pcr/Pcr_fromMINT.json,tree,fail,,"ValueError: Invalid layer-1 topology: sink endpoint component 'valve_0', port '1' is driven by multiple source components; connection ids=['Ctrlchannel_0', 'Ctrlchannel_1']; source ids=['Cport_0', 'Cport_1']",0.568,0.35685,1,,,,,,,,,,,,,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Mars__Pcr__Pcr_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Pcr__Pcr_fromMINT
378,mint,mint__Mars__Pre_Processor_Dump__Pre_Processor_Dump_fromMINT,Mars/Pre_Processor_Dump/Pre_Processor_Dump_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Mars/Pre_Processor_Dump/Pre_Processor_Dump_fromMINT.json,tree,success,,,0.968,0.74776,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Pre_Processor_Dump__Pre_Processor_Dump_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Mars__Pre_Processor_Dump__Pre_Processor_Dump_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Pre_Processor_Dump__Pre_Processor_Dump_fromMINT
379,mint,mint__Mars__Sorting__Sorting_fromMINT,Mars/Sorting/Sorting_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Mars/Sorting/Sorting_fromMINT.json,tree,success,,,0.968,0.751561,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Sorting__Sorting_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Mars__Sorting__Sorting_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Sorting__Sorting_fromMINT
380,mint,mint__Mars__Transformation__Transformation_fromMINT,Mars/Transformation/Transformation_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Mars/Transformation/Transformation_fromMINT.json,tree,success,,,1.12,0.89499,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Transformation__Transformation_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Mars__Transformation__Transformation_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Mars__Transformation__Transformation_fromMINT
381,mint,mint__Primitive__Capacitance_Sensor__Capacitance_Sensor_fromMINT,Primitive/Capacitance_Sensor/Capacitance_Sensor_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Capacitance_Sensor/Capacitance_Sensor_fromMINT.json,tree,success,,,0.919,0.706671,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Capacitance_Sensor__Capacitance_Sensor_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Capacitance_Sensor__Capacitance_Sensor_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Capacitance_Sensor__Capacitance_Sensor_fromMINT
382,mint,mint__Primitive__Curved_Mixer__Curved_Mixer_fromMINT,Primitive/Curved_Mixer/Curved_Mixer_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Curved_Mixer/Curved_Mixer_fromMINT.json,tree,success,,,0.926,0.709153,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Curved_Mixer__Curved_Mixer_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Curved_Mixer__Curved_Mixer_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Curved_Mixer__Curved_Mixer_fromMINT
383,mint,mint__Primitive__Diamond_Chamber__Diamond_Chamber_fromMINT,Primitive/Diamond_Chamber/Diamond_Chamber_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Diamond_Chamber/Diamond_Chamber_fromMINT.json,tree,success,,,0.967,0.707553,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Diamond_Chamber__Diamond_Chamber_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Diamond_Chamber__Diamond_Chamber_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Diamond_Chamber__Diamond_Chamber_fromMINT
384,mint,mint__Primitive__Droplet_Generator_T__Droplet_Generator_T_fromMINT,Primitive/Droplet_Generator_T/Droplet_Generator_T_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Droplet_Generator_T/Droplet_Generator_T_fromMINT.json,tree,success,,,0.918,0.68446,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Droplet_Generator_T__Droplet_Generator_T_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Droplet_Generator_T__Droplet_Generator_T_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Droplet_Generator_T__Droplet_Generator_T_fromMINT
385,mint,mint__Primitive__Droplet_Merger__Droplet_Merger_fromMINT,Primitive/Droplet_Merger/Droplet_Merger_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Droplet_Merger/Droplet_Merger_fromMINT.json,tree,success,,,0.918,0.706384,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Droplet_Merger__Droplet_Merger_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Droplet_Merger__Droplet_Merger_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Droplet_Merger__Droplet_Merger_fromMINT
386,mint,mint__Primitive__Droplet_Sorter__Droplet_Sorter_fromMINT,Primitive/Droplet_Sorter/Droplet_Sorter_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Droplet_Sorter/Droplet_Sorter_fromMINT.json,tree,success,,,0.968,0.747827,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Droplet_Sorter__Droplet_Sorter_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Droplet_Sorter__Droplet_Sorter_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Droplet_Sorter__Droplet_Sorter_fromMINT
387,mint,mint__Primitive__Filter__Filter_fromMINT,Primitive/Filter/Filter_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Filter/Filter_fromMINT.json,tree,success,,,0.918,0.701693,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Filter__Filter_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Filter__Filter_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Filter__Filter_fromMINT
388,mint,mint__Primitive__Flow_Focus_Droplet_Generator__Flow_Focus_Droplet_Generator_fromMINT,Primitive/Flow_Focus_Droplet_Generator/Flow_Focus_Droplet_Generator_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Flow_Focus_Droplet_Generator/Flow_Focus_Droplet_Generator_fromMINT.json,tree,success,,,0.918,0.681463,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Flow_Focus_Droplet_Generator__Flow_Focus_Droplet_Generator_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Flow_Focus_Droplet_Generator__Flow_Focus_Droplet_Generator_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Flow_Focus_Droplet_Generator__Flow_Focus_Droplet_Generator_fromMINT
389,mint,mint__Primitive__Gradient_Generator__Gradient_Generator_fromMINT,Primitive/Gradient_Generator/Gradient_Generator_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Gradient_Generator/Gradient_Generator_fromMINT.json,tree,success,,,1.019,0.77338,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Gradient_Generator__Gradient_Generator_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Gradient_Generator__Gradient_Generator_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Gradient_Generator__Gradient_Generator_fromMINT
390,mint,mint__Primitive__Long_Cell_Trap__Long_Cell_Trap_fromMINT,Primitive/Long_Cell_Trap/Long_Cell_Trap_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Long_Cell_Trap/Long_Cell_Trap_fromMINT.json,tree,success,,,0.919,0.704656,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Long_Cell_Trap__Long_Cell_Trap_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Long_Cell_Trap__Long_Cell_Trap_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Long_Cell_Trap__Long_Cell_Trap_fromMINT
391,mint,mint__Primitive__Mixer__Mixer_fromMINT,Primitive/Mixer/Mixer_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Mixer/Mixer_fromMINT.json,tree,success,,,0.918,0.707025,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Mixer__Mixer_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Mixer__Mixer_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Mixer__Mixer_fromMINT
392,mint,mint__Primitive__Mixer_To_Mixer__Mixer_To_Mixer_fromMINT,Primitive/Mixer_To_Mixer/Mixer_To_Mixer_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Mixer_To_Mixer/Mixer_To_Mixer_fromMINT.json,tree,success,,,0.919,0.683106,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Mixer_To_Mixer__Mixer_To_Mixer_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Mixer_To_Mixer__Mixer_To_Mixer_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Mixer_To_Mixer__Mixer_To_Mixer_fromMINT
393,mint,mint__Primitive__MUX__MUX_fromMINT,Primitive/MUX/MUX_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/MUX/MUX_fromMINT.json,tree,success,,,1.018,0.786895,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__MUX__MUX_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__MUX__MUX_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__MUX__MUX_fromMINT
394,mint,mint__Primitive__MUX_3d__MUX_3d_fromMINT,Primitive/MUX_3d/MUX_3d_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/MUX_3d/MUX_3d_fromMINT.json,tree,success,,,1.019,0.785845,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__MUX_3d__MUX_3d_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__MUX_3d__MUX_3d_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__MUX_3d__MUX_3d_fromMINT
395,mint,mint__Primitive__Node__Node_fromMINT,Primitive/Node/Node_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Node/Node_fromMINT.json,tree,success,,,0.919,0.705147,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Node__Node_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Node__Node_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Node__Node_fromMINT
396,mint,mint__Primitive__Nozzle_Droplet_Generator__Nozzle_Droplet_Generator_fromMINT,Primitive/Nozzle_Droplet_Generator/Nozzle_Droplet_Generator_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Nozzle_Droplet_Generator/Nozzle_Droplet_Generator_fromMINT.json,tree,success,,,0.968,0.744767,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Nozzle_Droplet_Generator__Nozzle_Droplet_Generator_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Nozzle_Droplet_Generator__Nozzle_Droplet_Generator_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Nozzle_Droplet_Generator__Nozzle_Droplet_Generator_fromMINT
397,mint,mint__Primitive__Picoinjector__Picoinjector_fromMINT,Primitive/Picoinjector/Picoinjector_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Picoinjector/Picoinjector_fromMINT.json,tree,success,,,0.969,0.724467,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Picoinjector__Picoinjector_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Picoinjector__Picoinjector_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Picoinjector__Picoinjector_fromMINT
398,mint,mint__Primitive__Pump__Pump_fromMINT,Primitive/Pump/Pump_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Pump/Pump_fromMINT.json,tree,success,,,0.919,0.714572,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Pump__Pump_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Pump__Pump_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Pump__Pump_fromMINT
399,mint,mint__Primitive__Pump_3d__Pump_3d_fromMINT,Primitive/Pump_3d/Pump_3d_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Pump_3d/Pump_3d_fromMINT.json,tree,success,,,0.969,0.713192,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Pump_3d__Pump_3d_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Pump_3d__Pump_3d_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Pump_3d__Pump_3d_fromMINT
400,mint,mint__Primitive__Rotary_Mixer__Rotary_Mixer_fromMINT,Primitive/Rotary_Mixer/Rotary_Mixer_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Rotary_Mixer/Rotary_Mixer_fromMINT.json,tree,success,,,0.969,0.72325,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Rotary_Mixer__Rotary_Mixer_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Rotary_Mixer__Rotary_Mixer_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Rotary_Mixer__Rotary_Mixer_fromMINT
401,mint,mint__Primitive__Splitter__Splitter_fromMINT,Primitive/Splitter/Splitter_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Splitter/Splitter_fromMINT.json,tree,success,,,0.97,0.729797,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Splitter__Splitter_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Splitter__Splitter_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Splitter__Splitter_fromMINT
402,mint,mint__Primitive__Square_Cell_Trap__Square_Cell_Trap_fromMINT,Primitive/Square_Cell_Trap/Square_Cell_Trap_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Square_Cell_Trap/Square_Cell_Trap_fromMINT.json,tree,success,,,0.968,0.754602,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Square_Cell_Trap__Square_Cell_Trap_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Square_Cell_Trap__Square_Cell_Trap_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Square_Cell_Trap__Square_Cell_Trap_fromMINT
403,mint,mint__Primitive__Transposer__Transposer_fromMINT,Primitive/Transposer/Transposer_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Transposer/Transposer_fromMINT.json,tree,success,,,1.019,0.760295,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Transposer__Transposer_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Transposer__Transposer_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Transposer__Transposer_fromMINT
404,mint,mint__Primitive__Tree__Tree_fromMINT,Primitive/Tree/Tree_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Tree/Tree_fromMINT.json,tree,success,,,1.02,0.776777,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Tree__Tree_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Tree__Tree_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Tree__Tree_fromMINT
405,mint,mint__Primitive__Valve__Valve_fromMINT,Primitive/Valve/Valve_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Valve/Valve_fromMINT.json,tree,success,,,0.969,0.73655,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Valve__Valve_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Valve__Valve_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Valve__Valve_fromMINT
406,mint,mint__Primitive__Y_Tree__Y_Tree_fromMINT,Primitive/Y_Tree/Y_Tree_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Primitive/Y_Tree/Y_Tree_fromMINT.json,tree,success,,,1.02,0.77522,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Y_Tree__Y_Tree_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Primitive__Y_Tree__Y_Tree_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Primitive__Y_Tree__Y_Tree_fromMINT
407,mint,mint__Protocols__Cell_Sorting__Cell_Sorting_fromMINT,Protocols/Cell_Sorting/Cell_Sorting_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Protocols/Cell_Sorting/Cell_Sorting_fromMINT.json,tree,success,,,0.968,0.730161,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Protocols__Cell_Sorting__Cell_Sorting_fromMINT/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Protocols__Cell_Sorting__Cell_Sorting_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Protocols__Cell_Sorting__Cell_Sorting_fromMINT
408,mint,mint__Protocols__Directed_Evolution__Directed_Evolution_fromMINT,Protocols/Directed_Evolution/Directed_Evolution_fromMINT.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/MINT_TestCases/Protocols/Directed_Evolution/Directed_Evolution_fromMINT.json,tree,fail,,"ValueError: Invalid layer-1 topology: sink endpoint component 'valve_0', port '1' is driven by multiple source components; connection ids=['Ctrlchannel_0', 'Ctrlchannel_1', 'Ctrlchannel_2']; source ids=['Cport_0', 'Cport_1', 'Cport_2']",0.567,0.358002,1,,,,,,,,,,,,,,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/logs/mint__Protocols__Directed_Evolution__Directed_Evolution_fromMINT.log,Microfluidics-Benchmarks/Results/tree_full_20260918_100349/artifacts/mint__Protocols__Directed_Evolution__Directed_Evolution_fromMINT
